fips,province_state,country_region,latitude,longitude,county,state
,Inner Mongolia,China,44.093,113.945,Unknown,Rhode Island
,Inner Mongolia,China,44.093,113.945,Unknown,Tennessee
,Inner Mongolia,China,44.093,113.945,Unknown,Utah
,Inner Mongolia,China,44.093,113.945,Unknown,Vermont
,Inner Mongolia,China,44.093,113.945,Unknown,Virgin Islands
,Inner Mongolia,China,44.093,113.945,Unknown,Arkansas
,Inner Mongolia,China,44.093,113.945,Unknown,California
,Inner Mongolia,China,44.093,113.945,Unknown,Colorado
,Inner Mongolia,China,44.093,113.945,Unknown,Florida
,Inner Mongolia,China,44.093,113.945,Unknown,Georgia
,Inner Mongolia,China,44.093,113.945,Unknown,Guam
,Inner Mongolia,China,44.093,113.945,Unknown,Hawaii
,Inner Mongolia,China,44.093,113.945,Unknown,Illinois
,Inner Mongolia,China,44.093,113.945,Unknown,Kentucky
,Inner Mongolia,China,44.093,113.945,Unknown,Louisiana
,Inner Mongolia,China,44.093,113.945,Unknown,Maine
,Inner Mongolia,China,44.093,113.945,Unknown,Massachusetts
,Inner Mongolia,China,44.093,113.945,Unknown,Michigan
,Inner Mongolia,China,44.093,113.945,Unknown,Minnesota
,Inner Mongolia,China,44.093,113.945,Kansas City,Missouri
,Inner Mongolia,China,44.093,113.945,Unknown,Missouri
,Inner Mongolia,China,44.093,113.945,Unknown,Nebraska
,Inner Mongolia,China,44.093,113.945,Unknown,Nevada
,Inner Mongolia,China,44.093,113.945,Unknown,New Jersey
,Inner Mongolia,China,44.093,113.945,New York City,New York
,Inner Mongolia,China,44.093,113.945,Unknown,Northern Mariana Islands
,Inner Mongolia,China,44.093,113.945,Unknown,Puerto Rico
,Inner Mongolia,China,44.093,113.945,Unknown,Rhode Island
,Inner Mongolia,China,44.093,113.945,Unknown,Tennessee
,Inner Mongolia,China,44.093,113.945,Unknown,Utah
,Inner Mongolia,China,44.093,113.945,Unknown,Vermont
,Inner Mongolia,China,44.093,113.945,Unknown,Virgin Islands
,Inner Mongolia,China,44.093,113.945,Unknown,Arkansas
,Inner Mongolia,China,44.093,113.945,Unknown,California
,Inner Mongolia,China,44.093,113.945,Unknown,Colorado
,Inner Mongolia,China,44.093,113.945,Unknown,Connecticut
,Inner Mongolia,China,44.093,113.945,Unknown,Florida
,Inner Mongolia,China,44.093,113.945,Unknown,Georgia
,Inner Mongolia,China,44.093,113.945,Unknown,Guam
,Inner Mongolia,China,44.093,113.945,Unknown,Hawaii
,Inner Mongolia,China,44.093,113.945,Unknown,Illinois
,Inner Mongolia,China,44.093,113.945,Unknown,Kentucky
,Inner Mongolia,China,44.093,113.945,Unknown,Louisiana
,Inner Mongolia,China,44.093,113.945,Unknown,Maine
,Inner Mongolia,China,44.093,113.945,Unknown,Massachusetts
,Inner Mongolia,China,44.093,113.945,Unknown,Michigan
,Inner Mongolia,China,44.093,113.945,Unknown,Minnesota
,Inner Mongolia,China,44.093,113.945,Kansas City,Missouri
,Inner Mongolia,China,44.093,113.945,Unknown,Missouri
,Inner Mongolia,China,44.093,113.945,Unknown,Nebraska
,Inner Mongolia,China,44.093,113.945,Unknown,Nevada
,Inner Mongolia,China,44.093,113.945,Unknown,New Jersey
,Inner Mongolia,China,44.093,113.945,New York City,New York
,Inner Mongolia,China,44.093,113.945,Unknown,Northern Mariana Islands
,Inner Mongolia,China,44.093,113.945,Unknown,Puerto Rico
,Inner Mongolia,China,44.093,113.945,Unknown,Rhode Island
,Inner Mongolia,China,44.093,113.945,Unknown,Tennessee
,Inner Mongolia,China,44.093,113.945,Unknown,Utah
,Inner Mongolia,China,44.093,113.945,Unknown,Vermont
,Inner Mongolia,China,44.093,113.945,Unknown,Virgin Islands
,Inner Mongolia,China,44.093,113.945,Unknown,Arkansas
,Inner Mongolia,China,44.093,113.945,Unknown,California
,Inner Mongolia,China,44.093,113.945,Unknown,Colorado
,Inner Mongolia,China,44.093,113.945,Unknown,Connecticut
,Inner Mongolia,China,44.093,113.945,Unknown,Florida
,Inner Mongolia,China,44.093,113.945,Unknown,Georgia
,Inner Mongolia,China,44.093,113.945,Unknown,Guam
,Inner Mongolia,China,44.093,113.945,Unknown,Hawaii
,Inner Mongolia,China,44.093,113.945,Unknown,Illinois
,Inner Mongolia,China,44.093,113.945,Unknown,Indiana
,Inner Mongolia,China,44.093,113.945,Unknown,Kentucky
,Inner Mongolia,China,44.093,113.945,Unknown,Louisiana
,Inner Mongolia,China,44.093,113.945,Unknown,Maine
,Inner Mongolia,China,44.093,113.945,Unknown,Massachusetts
,Inner Mongolia,China,44.093,113.945,Unknown,Michigan
,Inner Mongolia,China,44.093,113.945,Unknown,Minnesota
,Inner Mongolia,China,44.093,113.945,Unknown,Mississippi
,Inner Mongolia,China,44.093,113.945,Kansas City,Missouri
,Inner Mongolia,China,44.093,113.945,Unknown,Missouri
,Inner Mongolia,China,44.093,113.945,Unknown,Nebraska
,Inner Mongolia,China,44.093,113.945,Unknown,Nevada
,Inner Mongolia,China,44.093,113.945,Unknown,New Jersey
,Inner Mongolia,China,44.093,113.945,New York City,New York
,Inner Mongolia,China,44.093,113.945,Unknown,Northern Mariana Islands
,Inner Mongolia,China,44.093,113.945,Unknown,Puerto Rico
,Inner Mongolia,China,44.093,113.945,Unknown,Rhode Island
,Inner Mongolia,China,44.093,113.945,Unknown,Tennessee
,Inner Mongolia,China,44.093,113.945,Unknown,Utah
,Inner Mongolia,China,44.093,113.945,Unknown,Vermont
,Inner Mongolia,China,44.093,113.945,Unknown,Virgin Islands
,Inner Mongolia,China,44.093,113.945,Unknown,Arkansas
,Inner Mongolia,China,44.093,113.945,Unknown,California
,Inner Mongolia,China,44.093,113.945,Unknown,Colorado
,Inner Mongolia,China,44.093,113.945,Unknown,Connecticut
,Inner Mongolia,China,44.093,113.945,Unknown,Florida
,Inner Mongolia,China,44.093,113.945,Unknown,Georgia
,Inner Mongolia,China,44.093,113.945,Unknown,Guam
,Inner Mongolia,China,44.093,113.945,Unknown,Hawaii
,Inner Mongolia,China,44.093,113.945,Unknown,Illinois
,Inner Mongolia,China,44.093,113.945,Unknown,Indiana
,Inner Mongolia,China,44.093,113.945,Unknown,Kentucky
,Inner Mongolia,China,44.093,113.945,Unknown,Louisiana
,Inner Mongolia,China,44.093,113.945,Unknown,Maine
,Inner Mongolia,China,44.093,113.945,Unknown,Massachusetts
,Inner Mongolia,China,44.093,113.945,Unknown,Michigan
,Inner Mongolia,China,44.093,113.945,Unknown,Minnesota
,Inner Mongolia,China,44.093,113.945,Unknown,Mississippi
,Inner Mongolia,China,44.093,113.945,Kansas City,Missouri
,Inner Mongolia,China,44.093,113.945,Unknown,Missouri
,Inner Mongolia,China,44.093,113.945,Unknown,Nebraska
,Inner Mongolia,China,44.093,113.945,Unknown,Nevada
,Inner Mongolia,China,44.093,113.945,Unknown,New Jersey
,Inner Mongolia,China,44.093,113.945,New York City,New York
,Inner Mongolia,China,44.093,113.945,Unknown,Northern Mariana Islands
,Inner Mongolia,China,44.093,113.945,Unknown,Puerto Rico
,Inner Mongolia,China,44.093,113.945,Unknown,Rhode Island
,Inner Mongolia,China,44.093,113.945,Unknown,Tennessee
,Inner Mongolia,China,44.093,113.945,Unknown,Utah
,Inner Mongolia,China,44.093,113.945,Unknown,Vermont
,Inner Mongolia,China,44.093,113.945,Unknown,Virgin Islands
,Inner Mongolia,China,44.093,113.945,Unknown,Alaska
,Inner Mongolia,China,44.093,113.945,Unknown,Arkansas
,Inner Mongolia,China,44.093,113.945,Unknown,California
,Inner Mongolia,China,44.093,113.945,Unknown,Colorado
,Inner Mongolia,China,44.093,113.945,Unknown,Connecticut
,Inner Mongolia,China,44.093,113.945,Unknown,Florida
,Inner Mongolia,China,44.093,113.945,Unknown,Georgia
,Inner Mongolia,China,44.093,113.945,Unknown,Guam
,Inner Mongolia,China,44.093,113.945,Unknown,Hawaii
,Inner Mongolia,China,44.093,113.945,Unknown,Illinois
,Inner Mongolia,China,44.093,113.945,Marion,Ken
,Jiangsu,China,32.971,119.455,New York City,New York
,Jiangsu,China,32.971,119.455,Unknown,Rhode Island
,Jiangsu,China,32.971,119.455,New York City,New York
,Jiangsu,China,32.971,119.455,Unknown,Rhode Island
,Jiangsu,China,32.971,119.455,New York City,New York
,Jiangsu,China,32.971,119.455,Unknown,Rhode Island
,Jiangsu,China,32.971,119.455,New York City,New York
,Jiangsu,China,32.971,119.455,Unknown,Rhode Island
,Jiangsu,China,32.971,119.455,New York City,New York
,Jiangsu,China,32.971,119.455,Unknown,Rhode Island
,Jiangsu,China,32.971,119.455,New York City,New York
,Jiangsu,China,32.971,119.455,Unknown,Rhode Island
,Jiangsu,China,32.971,119.455,New York City,New York
,Jiangsu,China,32.971,119.455,Unknown,Rhode Island
,Jiangsu,China,32.971,119.455,New York City,New York
,Jiangsu,China,32.971,119.455,Unknown,Rhode Island
,Jiangsu,China,32.971,119.455,New York City,New York
,Jiangsu,China,32.971,119.455,Unknown,Rhode Island
,Jiangsu,China,32.971,119.455,New York City,New York
,Jiangsu,China,32.971,119.455,Unknown,Rhode Island
,Jiangsu,China,32.971,119.455,New York City,New York
,Jiangsu,China,32.971,119.455,Unknown,Rhode Island
,Jiangsu,China,32.971,119.455,Unknown,New Jersey
,Jiangsu,China,32.971,119.455,New York City,New York
,Jiangsu,China,32.971,119.455,Unknown,Rhode Island
,Jiangsu,China,32.971,119.455,Unknown,New Jersey
,Jiangsu,China,32.971,119.455,New York City,New York
,Jiangsu,China,32.971,119.455,Unknown,Puerto Rico
,Jiangsu,China,32.971,119.455,Unknown,Rhode Island
,Jiangsu,China,32.971,119.455,Unknown,New Jersey
,Jiangsu,China,32.971,119.455,New York City,New York
,Jiangsu,China,32.971,119.455,Unknown,Puerto Rico
,Jiangsu,China,32.971,119.455,Unknown,Rhode Island
,Jiangsu,China,32.971,119.455,Unknown,Virgin Islands
,Jiangsu,China,32.971,119.455,Unknown,Guam
,Jiangsu,China,32.971,119.455,Unknown,New Jersey
,Jiangsu,China,32.971,119.455,New York City,New York
,Jiangsu,China,32.971,119.455,Unknown,Puerto Rico
,Jiangsu,China,32.971,119.455,Unknown,Rhode Island
,Jiangsu,China,32.971,119.455,Unknown,Virgin Islands
,Jiangsu,China,32.971,119.455,Unknown,Guam
,Jiangsu,China,32.971,119.455,Unknown,Maine
,Jiangsu,China,32.971,119.455,Unknown,Massachusetts
,Jiangsu,China,32.971,119.455,Unknown,New Jersey
,Jiangsu,China,32.971,119.455,New York City,New York
,Jiangsu,China,32.971,119.455,Unknown,Puerto Rico
,Jiangsu,China,32.971,119.455,Unknown,Rhode Island
,Jiangsu,China,32.971,119.455,Unknown,Virgin Islands
,Jiangsu,China,32.971,119.455,Unknown,Guam
,Jiangsu,China,32.971,119.455,Unknown,Maine
,Jiangsu,China,32.971,119.455,Unknown,Massachusetts
,Jiangsu,China,32.971,119.455,Unknown,New Jersey
,Jiangsu,China,32.971,119.455,New York City,New York
,Jiangsu,China,32.971,119.455,Unknown,Puerto Rico
,Jiangsu,China,32.971,119.455,Unknown,Rhode Island
,Jiangsu,China,32.971,119.455,Unknown,Virgin Islands
,Jiangsu,China,32.971,119.455,Unknown,Guam
,Jiangsu,China,32.971,119.455,Unknown,Louisiana
,Jiangsu,China,32.971,119.455,Unknown,Maine
,Jiangsu,China,32.971,119.455,Unknown,Massachusetts
,Jiangsu,China,32.971,119.455,Unknown,New Jersey
,Jiangsu,China,32.971,119.455,New York City,New York
,Jiangsu,China,32.971,119.455,Unknown,Puerto Rico
,Jiangsu,China,32.971,119.455,Unknown,Rhode Island
,Jiangsu,China,32.971,119.455,Unknown,Virgin Islands
,Jiangsu,China,32.971,119.455,Unknown,Guam
,Jiangsu,China,32.971,119.455,Unknown,Kentucky
,Jiangsu,China,32.971,119.455,Unknown,Louisiana
,Jiangsu,China,32.971,119.455,Unknown,Maine
,Jiangsu,China,32.971,119.455,Unknown,Massachusetts
,Jiangsu,China,32.971,119.455,Unknown,Nevada
,Jiangsu,China,32.971,119.455,Unknown,New Jersey
,Jiangsu,China,32.971,119.455,New York City,New York
,Jiangsu,China,32.971,119.455,Unknown,Puerto Rico
,Jiangsu,China,32.971,119.455,Unknown,Rhode Island
,Jiangsu,China,32.971,119.455,Unknown,Tennessee
,Jiangsu,China,32.971,119.455,Unknown,Virgin Islands
,Jiangsu,China,32.971,119.455,Unknown,Arkansas
,Jiangsu,China,32.971,119.455,Unknown,Georgia
,Jiangsu,China,32.971,119.455,Unknown,Guam
,Jiangsu,China,32.971,119.455,Unknown,Kentucky
,Jiangsu,China,32.971,119.455,Unknown,Louisiana
,Jiangsu,China,32.971,119.455,Unknown,Maine
,Jiangsu,China,32.971,119.455,Unknown,Massachusetts
,Jiangsu,China,32.971,119.455,Kansas City,Missouri
,Jiangsu,China,32.971,119.455,Unknown,Missouri
,Jiangsu,China,32.971,119.455,Unknown,Nevada
,Jiangsu,China,32.971,119.455,Unknown,New Jersey
,Jiangsu,China,32.971,119.455,New York City,New York
,Jiangsu,China,32.971,119.455,Unknown,Puerto Rico
,Jiangsu,China,32.971,119.455,Unknown,Rhode Island
,Jiangsu,China,32.971,119.455,Unknown,Tennessee
,Jiangsu,China,32.971,119.455,Unknown,Virgin Islands
,Jiangsu,China,32.971,119.455,Unknown,Arkansas
,Jiangsu,China,32.971,119.455,Unknown,Georgia
,Jiangsu,China,32.971,119.455,Unknown,Guam
,Jiangsu,China,32.971,119.455,Unknown,Kentucky
,Jiangsu,China,32.971,119.455,Unknown,Louisiana
,Jiangsu,China,32.971,119.455,Unknown,Maine
,Jiangsu,China,32.971,119.455,Unknown,Massachusetts
,Jiangsu,China,32.971,119.455,Unknown,Minnesota
,Jiangsu,China,32.971,119.455,Kansas City,Missouri
,Jiangsu,China,32.971,119.455,Unknown,Missouri
,Jiangsu,China,32.971,119.455,Unknown,Nevada
,Jiangsu,China,32.971,119.455,Unknown,New Jersey
,Jiangsu,China,32.971,119.455,New York City,New York
,Jiangsu,China,32.971,119.455,Unknown,Puerto Rico
,Jiangsu,China,32.971,119.455,Unknown,Rhode Island
,Jiangsu,China,32.971,119.455,Unknown,Tennessee
,Jiangsu,China,32.971,119.455,Unknown,Virgin Islands
,Jiangsu,China,32.971,119.455,Unknown,Arkansas
,Jiangsu,China,32.971,119.455,Unknown,California
,Jiangsu,China,32.971,119.455,Unknown,Colorado
,Jiangsu,China,32.971,119.455,Unknown,Florida
,Jiangsu,China,32.971,119.455,Unknown,Georgia
,Jiangsu,China,32.971,119.455,Unknown,Guam
,Jiangsu,China,32.971,119.455,Unknown,Kentucky
,Jiangsu,China,32.971,119.455,Unknown,Louisiana
,Jiangsu,China,32.971,119.455,Unknown,Maine
,Jiangsu,China,32.971,119.455,Unknown,Massachusetts
,Jiangsu,China,32.971,119.455,Unknown,Minnesota
,Jiangsu,China,32.971,119.455,Kansas City,Missouri
,Jiangsu,China,32.971,119.455,Unknown,Missouri
,Jiangsu,China,32.971,119.455,Unknown,Nevada
,Jiangsu,China,32.971,119.455,Unknown,New Jersey
,Jiangsu,China,32.971,119.455,New York City,New York
,Jiangsu,China,32.971,119.455,Unknown,Puerto Rico
,Jiangsu,China,32.971,119.455,Unknown,Rhode Island
,Jiangsu,China,32.971,119.455,Unknown,Tennessee
,Jiangsu,China,32.971,119.455,Unknown,Virgin Islands
,Jiangsu,China,32.971,119.455,Unknown,Arkansas
,Jiangsu,China,32.971,119.455,Unknown,California
,Jiangsu,China,32.971,119.455,Unknown,Colorado
,Jiangsu,China,32.971,119.455,Unknown,Florida
,Jiangsu,China,32.971,119.455,Unknown,Georgia
,Jiangsu,China,32.971,119.455,Unknown,Guam
,Jiangsu,China,32.971,119.455,Unknown,Hawaii
,Jiangsu,China,32.971,119.455,Unknown,Illinois
,Jiangsu,China,32.971,119.455,Unknown,Kentucky
,Jiangsu,China,32.971,119.455,Unknown,Louisiana
,Jiangsu,China,32.971,119.455,Unknown,Maine
,Jiangsu,China,32.971,119.455,Unknown,Massachusetts
,Jiangsu,China,32.971,119.455,Unknown,Minnesota
,Jiangsu,China,32.971,119.455,Kansas City,Missouri
,Jiangsu,China,32.971,119.455,Unknown,Missouri
,Jiangsu,China,32.971,119.455,Unknown,Nevada
,Jiangsu,China,32.971,119.455,Unknown,New Jersey
,Jiangsu,China,32.971,119.455,New York City,New York
,Jiangsu,China,32.971,119.455,Unknown,Puerto Rico
,Jiangsu,China,32.971,119.455,Unknown,Rhode Island
,Jiangsu,China,32.971,119.455,Unknown,Tennessee
,Jiangsu,China,32.971,119.455,Unknown,Vermont
,Jiangsu,China,32.971,119.455,Unknown,Virgin Islands
,Jiangsu,China,32.971,119.455,Unknown,Arkansas
,Jiangsu,China,32.971,119.455,Unknown,California
,Jiangsu,China,32.971,119.455,Unknown,Colorado
,Jiangsu,China,32.971,119.455,Unknown,Florida
,Jiangsu,China,32.971,119.455,Unknown,Georgia
,Jiangsu,China,32.971,119.455,Unknown,Guam
,Jiangsu,China,32.971,119.455,Unknown,Hawaii
,Jiangsu,China,32.971,119.455,Unknown,Illinois
,Jiangsu,China,32.971,119.455,Unknown,Kentucky
,Jiangsu,China,32.971,119.455,Unknown,Louisiana
,Jiangsu,China,32.971,119.455,Unknown,Maine
,Jiangsu,China,32.971,119.455,Unknown,Massachusetts
,Jiangsu,China,32.971,119.455,Unknown,Minnesota
,Jiangsu,China,32.971,119.455,Kansas City,Missouri
,Jiangsu,China,32.971,119.455,Unknown,Missouri
,Jiangsu,China,32.971,119.455,Unknown,Nevada
,Jiangsu,China,32.971,119.455,Unknown,New Jersey
,Jiangsu,China,32.971,119.455,New York City,New York
,Jiangsu,China,32.971,119.455,Unknown,Puerto Rico
,Jiangsu,China,32.971,119.455,Unknown,Rhode Island
,Jiangsu,China,32.971,119.455,Unknown,Tennessee
,Jiangsu,China,32.971,119.455,Unknown,Vermont
,Jiangsu,China,32.971,119.455,Unknown,Virgin Islands
,Jiangsu,China,32.971,119.455,Unknown,Arkansas
,Jiangsu,China,32.971,119.455,Unknown,California
,Jiangsu,China,32.971,119.455,Unknown,Colorado
,Jiangsu,China,32.971,119.455,Unknown,Florida
,Jiangsu,China,32.971,119.455,Unknown,Georgia
,Jiangsu,China,32.971,119.455,Unknown,Guam
,Jiangsu,China,32.971,119.455,Unknown,Hawaii
,Jiangsu,China,32.971,119.455,Unknown,Illinois
,Jiangsu,China,32.971,119.455,Unknown,Kentucky
,Jiangsu,China,32.971,119.455,Unknown,Louisiana
,Jiangsu,China,32.971,119.455,Unknown,Maine
,Jiangsu,China,32.971,119.455,Unknown,Massachusetts
,Jiangsu,China,32.971,119.455,Unknown,Minnesota
,Jiangsu,China,32.971,119.455,Kansas City,Missouri
,Jiangsu,China,32.971,119.455,Unknown,Missouri
,Jiangsu,China,32.971,119.455,Unknown,Nevada
,Jiangsu,China,32.971,119.455,Unknown,New Jersey
,Jiangsu,China,32.971,119.455,New York City,New York
,Jiangsu,China,32.971,119.455,Unknown,Puerto Rico
,Jiangsu,China,32.971,119.455,Unknown,Rhode Island
,Jiangsu,China,32.971,119.455,Unknown,Tennessee
,Jiangsu,China,32.971,119.455,Unknown,Vermont
,Jiangsu,China,32.971,119.455,Unknown,Virgin Islands
,Jiangsu,China,32.971,119.455,Unknown,Arkansas
,Jiangsu,China,32.971,119.455,Unknown,California
,Jiangsu,China,32.971,119.455,Unknown,Colorado
,Jiangsu,China,32.971,119.455,Unknown,Florida
,Jiangsu,China,32.971,119.455,Unknown,Georgia
,Jiangsu,China,32.971,119.455,Unknown,Guam
,Jiangsu,China,32.971,119.455,Unknown,Hawaii
,Jiangsu,China,32.971,119.455,Unknown,Idaho
,Jiangsu,China,32.971,119.455,Unknown,Illinois
,Jiangsu,China,32.971,119.455,Unknown,Kentucky
,Jiangsu,China,32.971,119.455,Unknown,Louisiana
,Jiangsu,China,32.971,119.455,Unknown,Maine
,Jiangsu,China,32.971,119.455,Unknown,Massachusetts
,Jiangsu,China,32.971,119.455,Unknown,Michigan
,Jiangsu,China,32.971,119.455,Unknown,Minnesota
,Jiangsu,China,32.971,119.455,Kansas City,Missouri
,Jiangsu,China,32.971,119.455,Unknown,Missouri
,Jiangsu,China,32.971,119.455,Unknown,Nevada
,Jiangsu,China,32.971,119.455,Unknown,New Jersey
,Jiangsu,China,32.971,119.455,New York City,New York
,Jiangsu,China,32.971,119.455,Unknown,Ohio
,Jiangsu,China,32.971,119.455,Unknown,Puerto Rico
,Jiangsu,China,32.971,119.455,Unknown,Rhode Island
,Jiangsu,China,32.971,119.455,Unknown,Tennessee
,Jiangsu,China,32.971,119.455,Unknown,Utah
,Jiangsu,China,32.971,119.455,Unknown,Vermont
,Jiangsu,China,32.971,119.455,Unknown,Virgin Islands
,Jiangsu,China,32.971,119.455,Unknown,Arkansas
,Jiangsu,China,32.971,119.455,Unknown,California
,Jiangsu,China,32.971,119.455,Unknown,Colorado
,Jiangsu,China,32.971,119.455,Unknown,Florida
,Jiangsu,China,32.971,119.455,Unknown,Georgia
,Jiangsu,China,32.971,119.455,Unknown,Guam
,Jiangsu,China,32.971,119.455,Unknown,Hawaii
,Jiangsu,China,32.971,119.455,Unknown,Idaho
,Jiangsu,China,32.971,119.455,Unknown,Illinois
,Jiangsu,China,32.971,119.455,Unknown,Kentucky
,Jiangsu,China,32.971,119.455,Unknown,Louisiana
,Jiangsu,China,32.971,119.455,Unknown,Maine
,Jiangsu,China,32.971,119.455,Unknown,Massachusetts
,Jiangsu,China,32.971,119.455,Unknown,Michigan
,Jiangsu,China,32.971,119.455,Unknown,Minnesota
,Jiangsu,China,32.971,119.455,Unknown,Mississippi
,Jiangsu,China,32.971,119.455,Kansas City,Missouri
,Jiangsu,China,32.971,119.455,Unknown,Missouri
,Jiangsu,China,32.971,119.455,Unknown,Nevada
,Jiangsu,China,32.971,119.455,Unknown,New Jersey
,Jiangsu,China,32.971,119.455,New York City,New York
,Jiangsu,China,32.971,119.455,Unknown,Puerto Rico
,Jiangsu,China,32.971,119.455,Unknown,Rhode Island
,Jiangsu,China,32.971,119.455,Unknown,Tennessee
,Jiangsu,China,32.971,119.455,Unknown,Utah
,Jiangsu,China,32.971,119.455,Unknown,Vermont
,Jiangsu,China,32.971,119.455,Unknown,Virgin Islands
,Jiangsu,China,32.971,119.455,Unknown,Arkansas
,Jiangsu,China,32.971,119.455,Unknown,California
,Jiangsu,China,32.971,119.455,Unknown,Colorado
,Jiangsu,China,32.971,119.455,Unknown,Florida
,Jiangsu,China,32.971,119.455,Unknown,Georgia
,Jiangsu,China,32.971,119.455,Unknown,Guam
,Jiangsu,China,32.971,119.455,Unknown,Hawaii
,Jiangsu,China,32.971,119.455,Unknown,Illinois
,Jiangsu,China,32.971,119.455,Unknown,Kentucky
,Jiangsu,China,32.971,119.455,Unknown,Louisiana
,Jiangsu,China,32.971,119.455,Unknown,Maine
,Jiangsu,China,32.971,119.455,Unknown,Massachusetts
,Jiangsu,China,32.971,119.455,Unknown,Michigan
,Jiangsu,China,32.971,119.455,Unknown,Minnesota
,Jiangsu,China,32.971,119.455,Unknown,Mississippi
,Jiangsu,China,32.971,119.455,Kansas City,Missouri
,Jiangsu,China,32.971,119.455,Unknown,Missouri
,Jiangsu,China,32.971,119.455,Unknown,Nevada
,Jiangsu,China,32.971,119.455,Unknown,New Jersey
,Jiangsu,China,32.971,119.455,New York City,New York
,Jiangsu,China,32.971,119.455,Unknown,Northern Mariana Islands
,Jiangsu,China,32.971,119.455,Unknown,Puerto Rico
,Jiangsu,China,32.971,119.455,Unknown,Rhode Island
,Jiangsu,China,32.971,119.455,Unknown,Tennessee
,Jiangsu,China,32.971,119.455,Unknown,Utah
,Jiangsu,China,32.971,119.455,Unknown,Vermont
,Jiangsu,China,32.971,119.455,Unknown,Virgin Islands
,Jiangsu,China,32.971,119.455,Unknown,Arkansas
,Jiangsu,China,32.971,119.455,Unknown,California
,Jiangsu,China,32.971,119.455,Unknown,Colorado
,Jiangsu,China,32.971,119.455,Unknown,Florida
,Jiangsu,China,32.971,119.455,Unknown,Georgia
,Jiangsu,China,32.971,119.455,Unknown,Guam
,Jiangsu,China,32.971,119.455,Unknown,Hawaii
,Jiangsu,China,32.971,119.455,Unknown,Illinois
,Jiangsu,China,32.971,119.455,Unknown,Kentucky
,Jiangsu,China,32.971,119.455,Unknown,Louisiana
,Jiangsu,China,32.971,119.455,Unknown,Maine
,Jiangsu,China,32.971,119.455,Unknown,Massachusetts
,Jiangsu,China,32.971,119.455,Unknown,Michigan
,Jiangsu,China,32.971,119.455,Unknown,Minnesota
,Jiangsu,China,32.971,119.455,Kansas City,Missouri
,Jiangsu,China,32.971,119.455,Unknown,Missouri
,Jiangsu,China,32.971,119.455,Unknown,Nebraska
,Jiangsu,China,32.971,119.455,Unknown,Nevada
,Jiangsu,China,32.971,119.455,Unknown,New Jersey
,Jiangsu,China,32.971,119.455,New York City,New York
,Jiangsu,China,32.971,119.455,Unknown,Northern Mariana Islands
,Jiangsu,China,32.971,119.455,Unknown,Puerto Rico
,Jiangsu,China,32.971,119.455,Unknown,Rhode Island
,Jiangsu,China,32.971,119.455,Unknown,Tennessee
,Jiangsu,China,32.971,119.455,Unknown,Utah
,Jiangsu,China,32.971,119.455,Unknown,Vermont
,Jiangsu,China,32.971,119.455,Unknown,Virgin Islands
,Jiangsu,China,32.971,119.455,Unknown,Arkansas
,Jiangsu,China,32.971,119.455,Unknown,California
,Jiangsu,China,32.971,119.455,Unknown,Colorado
,Jiangsu,China,32.971,119.455,Unknown,Connecticut
,Jiangsu,China,32.971,119.455,Unknown,Florida
,Jiangsu,China,32.971,119.455,Unknown,Georgia
,Jiangsu,China,32.971,119.455,Unknown,Guam
,Jiangsu,China,32.971,119.455,Unknown,Hawaii
,Jiangsu,China,32.971,119.455,Unknown,Illinois
,Jiangsu,China,32.971,119.455,Unknown,Kentucky
,Jiangsu,China,32.971,119.455,Unknown,Louisiana
,Jiangsu,China,32.971,119.455,Unknown,Maine
,Jiangsu,China,32.971,119.455,Unknown,Massachusetts
,Jiangsu,China,32.971,119.455,Unknown,Michigan
,Jiangsu,China,32.971,119.455,Unknown,Minnesota
,Jiangsu,China,32.971,119.455,Kansas City,Missouri
,Jiangsu,China,32.971,119.455,Unknown,Missouri
,Jiangsu,China,32.971,119.455,Unknown,Nebraska
,Jiangsu,China,32.971,119.455,Unknown,Nevada
,Jiangsu,China,32.971,119.455,Unknown,New Jersey
,Jiangsu,China,32.971,119.455,New York City,New York
,Jiangsu,China,32.971,119.455,Unknown,Northern Mariana Islands
,Jiangsu,China,32.971,119.455,Unknown,Puerto Rico
,Jiangsu,China,32.971,119.455,Unknown,Rhode Island
,Jiangsu,China,32.971,119.455,Unknown,Tennessee
,Jiangsu,China,32.971,119.455,Unknown,Utah
,Jiangsu,China,32.971,119.455,Unknown,Vermont
,Jiangsu,China,32.971,119.455,Unknown,Virgin Islands
,Jiangsu,China,32.971,119.455,Unknown,Arkansas
,Jiangsu,China,32.971,119.455,Unknown,California
,Jiangsu,China,32.971,119.455,Unknown,Colorado
,Jiangsu,China,32.971,119.455,Unknown,Connecticut
,Jiangsu,China,32.971,119.455,Unknown,Florida
,Jiangsu,China,32.971,119.455,Unknown,Georgia
,Jiangsu,China,32.971,119.455,Unknown,Guam
,Jiangsu,China,32.971,119.455,Unknown,Hawaii
,Jiangsu,China,32.971,119.455,Unknown,Illinois
,Jiangsu,China,32.971,119.455,Unknown,Indiana
,Jiangsu,China,32.971,119.455,Unknown,Kentucky
,Jiangsu,China,32.971,119.455,Unknown,Louisiana
,Jiangsu,China,32.971,119.455,Unknown,Maine
,Jiangsu,China,32.971,119.455,Unknown,Massachusetts
,Jiangsu,China,32.971,119.455,Unknown,Michigan
